CD4_Naive_1814-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b2	phs001703v3p1	2	1	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor2_Rep2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor2_Rep2_R2.fastq.gz						
CD4_Naive_1815-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b2	phs001703v3p1	2	1	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor3_Rep2_T1_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor3_Rep2_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor3_Rep2_T2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor3_Rep2_T1_R2.fastq.gz				
CD4_Naive_1815-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b2	phs001703v3p1	2	2	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor3_Rep2_T1_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor3_Rep2_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor3_Rep2_T2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor3_Rep2_T1_R2.fastq.gz				
CD4_Naive_1816-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b2	phs001703v3p1	2	1	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor4_Rep2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor4_Rep2_R2.fastq.gz						
CD4_Naive_1829-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b2	phs001703v3p1	2	1	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor5_Rep2_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor5_Rep2_T2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor5_Rep2_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor5_Rep2_T1_R1.fastq.gz				
CD4_Naive_1829-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b2	phs001703v3p1	2	2	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor5_Rep2_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor5_Rep2_T2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor5_Rep2_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor5_Rep2_T1_R1.fastq.gz				
CD4_Naive_1831-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b2	phs001703v3p1	2	1	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor6_Rep2_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor6_Rep2_T2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor6_Rep2_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor6_Rep2_T1_R1.fastq.gz				
CD4_Naive_1831-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b2	phs001703v3p1	2	2	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor6_Rep2_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor6_Rep2_T2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor6_Rep2_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S2/Donor6_Rep2_T1_R1.fastq.gz				
CD4_Naive_1800-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b3	phs001703v3p1	3	1	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor1_Rep3_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor1_Rep3_T1_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor1_Rep3_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor1_Rep3_T2_R1.fastq.gz				
CD4_Naive_1800-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b3	phs001703v3p1	3	2	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor1_Rep3_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor1_Rep3_T1_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor1_Rep3_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor1_Rep3_T2_R1.fastq.gz				
CD4_Naive_1814-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b3	phs001703v3p1	3	1	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor2_Rep3_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor2_Rep3_T1_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor2_Rep3_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor2_Rep3_T2_R1.fastq.gz				
CD4_Naive_1814-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b3	phs001703v3p1	3	2	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor2_Rep3_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor2_Rep3_T1_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor2_Rep3_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor2_Rep3_T2_R1.fastq.gz				
CD4_Naive_1815-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b3	phs001703v3p1	3	1	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T4_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T3_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T1_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T3_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T4_R2.fastq.gz
CD4_Naive_1815-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b3	phs001703v3p1	3	2	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T4_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T3_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T1_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T3_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T4_R2.fastq.gz
CD4_Naive_1815-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b3	phs001703v3p1	3	3	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T4_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T3_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T2_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T1_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T1_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T2_R2.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T3_R1.fastq.gz	/mnt/BioAdHoc/Groups/vd-vijay/sourya/Projects/2018_HiChIP_FiveImmuneCell_Vivek/Data_Submission/HiChIP/CD4_Naive/Donor_Specific_Fastq/S3/Donor3_Rep3_T4_R2.fastq.gz
